tinytim (134 classes; 9 packages; 564 deps)

Cycle #0: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  8,1846; MV:   60; DT:  154; SOL: [0 15 0 9 15 15 0 1 17 1 1 1 1 1 1 1 1 1 0 0 0 0 4 16 9 14 15 16 13 13 13 15 14 2 2 2 2 2 2 11 16 12 12 12 12 12 12 3 3 3 3 3 3 3 10 3 17 3 10 10 10 10 17 9 4 1 1 11 11 16 4 4 12 0 4 4 4 9 4 4 4 15 4 5 14 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 14 14 6 6 6 6 6 4 4 6 5 7 7 16 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,2303; MV:   59; DT:  159; SOL: [0 15 0 9 15 17 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 4 16 9 14 15 16 13 13 13 15 14 2 2 2 2 2 2 11 16 12 12 12 12 12 12 3 3 3 3 3 3 3 10 3 10 3 10 10 10 10 1 9 4 1 1 11 11 16 4 4 12 17 4 4 4 9 4 4 4 15 4 5 14 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 14 14 6 6 6 6 6 4 4 6 5 7 7 16 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,3085; MV:   60; DT:  163; SOL: [0 15 0 9 15 17 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 4 17 9 14 15 0 13 13 13 15 14 2 2 2 2 2 2 11 16 12 12 12 12 12 12 3 3 3 3 3 3 3 10 3 18 3 10 10 10 10 18 9 4 1 1 11 11 16 4 17 12 17 4 4 4 9 4 4 4 15 4 5 14 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 14 14 6 6 6 6 6 4 4 6 5 7 7 16 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,4082; MV:   60; DT:  168; SOL: [0 15 0 9 15 17 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 4 17 9 14 18 15 13 13 13 15 14 2 2 2 2 2 2 11 16 12 12 12 12 12 12 3 3 3 3 3 3 3 10 3 10 3 18 10 10 10 18 9 4 1 1 11 11 16 4 17 12 17 4 4 4 9 4 4 4 15 4 5 14 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 14 14 6 6 6 6 6 4 4 6 16 7 7 16 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,6078; MV:   62; DT:  172; SOL: [0 15 0 9 15 17 0 1 18 1 1 1 1 1 1 1 1 1 0 0 0 0 14 17 9 14 15 15 13 13 13 15 14 2 2 2 2 2 2 11 16 12 12 12 12 12 12 3 3 3 3 3 3 3 10 3 10 3 18 10 10 10 18 9 4 18 1 11 11 16 4 17 12 17 4 4 4 9 4 4 4 15 4 15 14 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 14 14 6 6 6 6 6 4 4 6 16 7 7 16 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,6504; MV:   64; DT:  177; SOL: [0 15 0 9 15 17 0 1 18 1 1 1 18 1 1 1 18 1 0 0 0 0 15 17 9 14 15 15 13 13 13 15 14 2 2 2 2 2 2 11 16 12 12 12 12 12 12 3 3 3 3 3 3 3 18 3 10 3 18 10 10 10 18 9 4 18 18 11 11 16 4 17 12 17 4 4 4 9 4 4 4 15 4 15 14 5 5 5 4 5 5 5 5 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 14 14 6 6 6 6 6 4 4 6 16 7 7 16 8 7 7 8 8 8 8 8 2 8]
I; MQ:  9,1733; MV:   66; DT:  179; SOL: [0 15 0 9 15 17 0 1 1 1 1 1 18 1 1 1 18 1 0 0 0 0 15 17 9 14 15 15 13 13 13 15 14 2 2 2 2 2 2 11 16 12 12 12 12 12 12 3 3 3 3 3 3 3 18 10 18 10 18 10 10 10 18 9 4 18 18 11 11 16 4 17 12 17 4 4 4 9 4 4 4 15 4 15 14 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 14 14 6 6 6 6 6 4 4 6 16 7 7 16 8 7 7 8 8 8 8 8 2 8]

Cycle #1: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
C; MQ:  9,0297; MV:   70; DT:    0; SOL: [0 1 14 1 1 10 14 0 0 0 0 16 0 0 16 16 0 0 14 14 14 14 10 10 1 10 1 10 11 11 11 1 10 2 2 2 2 2 2 15 15 9 9 9 9 9 9 3 3 3 3 3 3 13 16 13 13 13 16 13 13 13 16 4 4 16 16 15 15 7 7 10 9 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  3,7403; MV:    5; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 4 1 1 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 1 5 5 5 5 5 5 5 5 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  3,7716; MV:   10; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 4 4 4 1 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 5 1 5 5 5 5 5 5 5 5 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  4,0870; MV:   14; DT:    1; SOL: [0 1 1 1 1 1 1 1 0 4 4 0 1 4 4 4 4 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 7 4 4 4 2 4 4 4 4 1 4 4 4 4 5 1 5 5 5 5 5 5 5 5 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  4,2066; MV:   14; DT:    6; SOL: [0 1 1 1 1 1 1 1 0 0 0 0 1 4 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 7 4 4 4 2 4 4 4 4 1 4 4 4 4 5 1 5 5 5 5 5 5 5 5 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  4,2364; MV:   18; DT:    7; SOL: [0 1 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 2 2 2 2 2 2 3 3 3 3 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 7 4 4 4 2 4 4 4 4 1 4 4 4 4 5 1 5 5 5 5 5 5 5 5 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  4,4682; MV:   21; DT:    8; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 4 3 4 3 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 7 4 4 4 2 4 4 4 4 1 4 4 4 4 5 1 5 5 5 5 5 5 5 5 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  4,7000; MV:   26; DT:    8; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 4 3 4 3 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 1 4 4 4 4 4 7 7 2 4 2 4 4 4 4 1 4 4 4 4 5 1 5 5 5 5 5 5 5 4 5 5 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 7 8 8 8]
I; MQ:  4,8585; MV:   27; DT:   10; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 4 3 4 3 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 0 4 4 7 7 2 4 2 4 4 4 4 1 4 4 4 4 5 1 5 5 5 5 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8]
I; MQ:  5,0964; MV:   30; DT:   12; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 4 4 4 3 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 0 4 4 7 7 1 4 1 4 4 4 4 1 4 4 4 4 5 1 5 5 5 5 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,1918; MV:   33; DT:   14; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 4 4 4 3 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 1 4 4 0 4 7 7 7 4 4 1 4 4 4 4 1 4 4 4 4 5 1 5 5 5 5 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 1 1 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,3064; MV:   32; DT:   18; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 4 4 3 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 0 4 7 7 7 4 4 1 4 4 4 4 1 4 4 4 4 5 1 5 5 5 0 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,8046; MV:   36; DT:   19; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 4 4 3 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 4 4 4 0 4 7 7 7 4 4 1 4 4 4 4 1 4 4 4 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,0584; MV:   38; DT:   23; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 9 4 9 3 4 9 4 9 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 4 4 4 0 9 7 7 7 4 4 1 4 4 4 4 1 4 4 4 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,2692; MV:   38; DT:   28; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 4 4 4 0 9 9 7 7 4 4 1 4 4 4 4 1 4 4 4 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,3569; MV:   41; DT:   31; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 10 3 3 3 3 3 3 3 3 3 3 3 3 3 10 4 4 4 0 9 9 7 7 4 4 1 4 4 4 4 10 4 4 1 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,4462; MV:   46; DT:   32; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 10 1 1 10 10 1 1 1 1 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 10 3 3 3 3 3 3 3 3 3 3 3 3 3 10 1 4 4 0 9 9 7 7 4 4 1 4 4 4 4 10 10 4 1 4 1 1 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,9315; MV:   50; DT:   33; SOL: [0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 10 1 1 10 10 1 11 1 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 10 3 3 3 3 3 3 3 3 3 3 3 3 3 10 1 4 4 0 9 9 7 7 4 4 1 4 4 4 4 10 10 4 1 4 1 12 5 5 5 4 5 5 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  7,1014; MV:   51; DT:   35; SOL: [0 1 1 1 1 10 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 10 1 1 10 10 1 11 1 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 10 3 3 3 3 3 3 3 3 3 3 3 3 3 10 1 4 4 0 9 9 7 7 4 4 1 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  7,1478; MV:   51; DT:   39; SOL: [0 1 1 1 1 10 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 10 10 1 10 10 1 11 1 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 10 1 4 4 0 9 9 7 7 10 4 10 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  7,2463; MV:   54; DT:   41; SOL: [0 1 11 1 1 10 1 0 0 0 0 13 0 0 0 0 0 0 1 1 1 11 10 10 1 10 10 1 11 1 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 13 1 4 4 0 9 9 7 7 10 4 10 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  7,3031; MV:   58; DT:   42; SOL: [0 1 11 1 1 10 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 11 10 10 1 10 10 1 11 1 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 13 3 3 13 3 13 3 3 13 13 1 4 4 0 9 9 7 7 10 4 10 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  7,6422; MV:   63; DT:   42; SOL: [0 1 11 1 1 10 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 11 10 10 1 10 10 1 11 1 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 13 13 13 13 13 13 0 13 13 13 1 4 4 0 9 9 7 7 10 4 10 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  7,8262; MV:   62; DT:   47; SOL: [0 1 11 1 1 10 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 11 10 10 1 10 1 1 11 1 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 13 13 13 13 13 13 13 13 13 1 4 4 4 0 9 9 7 7 10 4 10 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  7,8753; MV:   63; DT:   52; SOL: [0 1 11 1 1 10 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 11 10 10 1 10 14 1 11 1 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 13 13 13 13 13 14 13 13 13 14 1 4 4 0 9 9 7 7 10 4 10 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,1090; MV:   64; DT:   55; SOL: [0 1 1 1 1 10 1 0 0 0 0 0 0 0 0 0 0 0 1 14 1 12 14 10 1 10 14 1 11 11 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 13 13 13 13 13 14 13 13 13 14 1 4 4 0 9 9 7 7 10 4 10 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,1868; MV:   66; DT:   58; SOL: [0 1 1 1 1 10 14 0 0 0 0 0 0 0 0 0 0 0 14 14 14 12 14 10 1 10 1 1 11 11 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 13 13 13 13 13 13 13 13 13 14 1 4 4 0 9 9 7 7 10 4 10 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,2953; MV:   66; DT:   63; SOL: [0 1 14 1 1 10 14 0 0 0 0 0 0 0 0 0 0 0 14 14 14 14 10 10 1 10 1 1 11 11 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 13 13 13 13 13 13 13 13 13 14 4 4 4 0 9 9 7 7 10 4 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,4434; MV:   66; DT:   68; SOL: [0 1 14 1 1 10 14 0 0 0 0 15 0 0 0 0 0 0 14 14 14 14 10 10 1 10 1 1 11 11 11 1 10 2 2 2 2 2 2 9 9 9 3 9 9 9 9 3 3 3 3 3 3 13 13 13 15 13 15 13 13 13 15 4 4 4 15 9 9 7 7 10 4 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,5956; MV:   70; DT:   70; SOL: [0 1 14 1 1 10 14 0 0 0 0 15 0 0 0 15 0 0 14 14 14 14 10 10 1 10 1 10 11 11 11 1 10 2 2 2 2 2 2 9 9 9 9 9 9 9 9 3 3 3 3 3 3 13 13 13 15 13 15 13 13 13 15 1 4 4 15 9 9 7 7 10 9 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,6042; MV:   69; DT:   75; SOL: [0 1 14 1 1 10 14 0 0 0 0 0 0 0 0 15 0 0 14 14 14 14 10 10 1 10 1 10 11 11 11 1 10 2 2 2 2 2 2 0 9 9 9 9 9 9 9 3 3 3 3 3 3 13 13 13 15 13 15 13 13 13 15 4 4 4 15 15 0 7 7 10 9 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,6944; MV:   69; DT:   80; SOL: [0 1 14 1 1 10 14 0 0 0 0 0 0 0 0 15 0 0 14 14 14 14 10 10 1 10 1 10 11 11 11 1 10 2 2 2 2 2 2 15 15 9 9 9 9 9 9 3 3 3 3 3 3 13 15 13 13 13 15 13 13 13 15 4 4 4 15 15 15 7 7 10 9 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,8476; MV:   69; DT:   85; SOL: [0 1 14 1 1 10 14 0 0 0 0 0 0 0 0 0 0 0 14 14 14 14 10 10 1 10 1 10 11 11 11 1 10 2 2 2 2 2 2 15 15 9 9 9 9 9 9 3 3 3 3 3 3 13 13 13 13 13 13 13 13 13 0 4 4 4 0 15 15 7 7 10 9 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  8,9243; MV:   69; DT:   90; SOL: [0 1 14 1 1 10 14 0 0 0 0 16 0 0 0 0 0 0 14 14 14 14 10 10 1 10 1 10 11 11 11 1 10 2 2 2 2 2 2 15 15 9 9 9 9 9 9 3 3 3 3 3 3 13 13 13 16 13 16 13 13 13 16 4 4 4 16 15 15 7 7 10 9 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]
I; MQ:  9,0297; MV:   70; DT:   94; SOL: [0 1 14 1 1 10 14 0 0 0 0 16 0 0 16 16 0 0 14 14 14 14 10 10 1 10 1 10 11 11 11 1 10 2 2 2 2 2 2 15 15 9 9 9 9 9 9 3 3 3 3 3 3 13 16 13 13 13 16 13 13 13 16 4 4 16 16 15 15 7 7 10 9 14 4 4 4 4 10 4 4 1 4 1 12 5 5 5 4 5 12 12 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 12 12 6 6 6 6 6 4 4 6 12 7 7 7 7 7 7 8 8 8 8 8 2 8]

Cycle #2: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
C; MQ:  9,8173; MV:   72; DT:    0; SOL: [0 9 12 9 9 13 12 1 1 18 18 1 1 1 18 1 1 1 12 12 12 12 13 17 9 13 9 17 10 10 10 9 13 2 2 2 2 2 2 0 0 11 11 11 11 11 11 3 3 3 3 3 3 14 18 14 14 14 18 14 14 14 18 4 4 18 18 0 0 15 15 17 11 12 4 4 17 4 13 4 17 9 4 9 13 5 5 5 4 5 5 5 4 5 4 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 16 16 16 16 6 6 6 4 4 6 15 7 7 15 15 7 7 8 8 8 8 8 2 8]
